time,tug_x,tug_y,tug_yaw,ac_x,ac_y,ac_yaw
39.84,-661.049,-679.4734,0.5236,-668.6535,-683.8639,0.5236
39.88,-661.1009,-679.5034,0.5236,-668.7055,-683.8939,0.5236
39.92,-661.1529,-679.5334,0.5236,-668.7575,-683.9239,0.5236
39.96,-661.2048,-679.5634,0.5236,-668.8094,-683.9539,0.5236
40.0,-661.2568,-679.5934,0.5236,-668.8614,-683.9839,0.5236
40.04,-661.3088,-679.6234,0.5222,-668.9133,-684.0139,0.5236
40.08,-661.3608,-679.6533,0.5208,-668.9652,-684.044,0.5236
40.12,-661.4128,-679.6831,0.5194,-669.0171,-684.0741,0.5237
40.16,-661.4649,-679.7129,0.518,-669.069,-684.1042,0.5237
40.2,-661.517,-679.7426,0.5166,-669.121,-684.1342,0.5237
40.24,-661.5692,-679.7723,0.5152,-669.1729,-684.1643,0.5238
40.28,-661.6214,-679.8018,0.5138,-669.2248,-684.1944,0.5239
40.32,-661.6737,-679.8313,0.5124,-669.2767,-684.2245,0.5239
40.36,-661.726,-679.8607,0.511,-669.3286,-684.2546,0.524
40.4,-661.7783,-679.8901,0.5096,-669.3805,-684.2847,0.5241
40.44,-661.8307,-679.9194,0.5082,-669.4324,-684.3148,0.5242
40.48,-661.8831,-679.9485,0.5068,-669.4843,-684.3449,0.5244
40.52,-661.9355,-679.9777,0.5054,-669.5362,-684.375,0.5245
40.56,-661.988,-680.0067,0.504,-669.5881,-684.4051,0.5246
40.6,-662.0406,-680.0357,0.5026,-669.6399,-684.4352,0.5248
40.64,-662.0932,-680.0646,0.5012,-669.6918,-684.4653,0.5249
40.68,-662.1458,-680.0934,0.4998,-669.7437,-684.4955,0.5251
40.72,-662.1984,-680.1222,0.4984,-669.7955,-684.5256,0.5253
40.76,-662.2511,-680.1509,0.497,-669.8474,-684.5558,0.5255
40.8,-662.3039,-680.1795,0.4956,-669.8992,-684.5859,0.5257
40.84,-662.3567,-680.208,0.4942,-669.9511,-684.6161,0.5259
40.88,-662.4095,-680.2365,0.4928,-670.0029,-684.6463,0.5261
40.92,-662.4623,-680.2649,0.4914,-670.0547,-684.6764,0.5264
40.96,-662.5152,-680.2932,0.49,-670.1065,-684.7066,0.5266
41.0,-662.5682,-680.3214,0.4886,-670.1583,-684.7369,0.5269
41.04,-662.6212,-680.3496,0.4872,-670.2101,-684.7671,0.5272
41.08,-662.6742,-680.3777,0.4858,-670.2619,-684.7973,0.5274
41.12,-662.7272,-680.4057,0.4844,-670.3136,-684.8276,0.5277
41.16,-662.7803,-680.4336,0.483,-670.3654,-684.8578,0.528
41.2,-662.8335,-680.4615,0.4816,-670.4171,-684.8881,0.5283
41.24,-662.8866,-680.4893,0.4802,-670.4688,-684.9184,0.5287
41.28,-662.9399,-680.517,0.4788,-670.5205,-684.9487,0.529
41.32,-662.9931,-680.5447,0.4774,-670.5722,-684.979,0.5294
41.36,-663.0464,-680.5722,0.476,-670.6239,-685.0093,0.5297
41.4,-663.0997,-680.5997,0.4747,-670.6755,-685.0397,0.5301
41.44,-663.1531,-680.6271,0.4733,-670.7272,-685.07,0.5305
41.48,-663.2065,-680.6545,0.4719,-670.7788,-685.1004,0.5309
41.52,-663.2599,-680.6818,0.4705,-670.8304,-685.1308,0.5313
41.56,-663.3134,-680.709,0.4691,-670.882,-685.1612,0.5317
41.6,-663.3669,-680.7361,0.4677,-670.9336,-685.1916,0.5322
41.64,-663.4205,-680.7631,0.4663,-670.9851,-685.2221,0.5326
41.68,-663.4741,-680.7901,0.4649,-671.0367,-685.2526,0.5331
41.72,-663.5277,-680.817,0.4635,-671.0882,-685.2831,0.5336
41.76,-663.5814,-680.8438,0.4621,-671.1397,-685.3136,0.5341
41.8,-663.6351,-680.8706,0.4607,-671.1911,-685.3441,0.5346
41.84,-663.6889,-680.8973,0.4593,-671.2426,-685.3747,0.5351
41.88,-663.7426,-680.9238,0.4579,-671.294,-685.4052,0.5356
41.92,-663.7965,-680.9504,0.4565,-671.3454,-685.4358,0.5361
41.96,-663.8503,-680.9768,0.4551,-671.3968,-685.4665,0.5367
42.0,-663.9042,-681.0032,0.4537,-671.4481,-685.4971,0.5373
42.04,-663.9581,-681.0295,0.4523,-671.4994,-685.5278,0.5378
42.08,-664.0121,-681.0557,0.4509,-671.5507,-685.5585,0.5384
42.12,-664.0661,-681.0819,0.4495,-671.602,-685.5892,0.539
42.16,-664.1201,-681.1079,0.4481,-671.6532,-685.6199,0.5397
42.2,-664.1742,-681.1339,0.4467,-671.7045,-685.6507,0.5403
42.24,-664.2283,-681.1598,0.4453,-671.7556,-685.6815,0.5409
42.28,-664.2825,-681.1857,0.4439,-671.8068,-685.7123,0.5416
42.32,-664.3367,-681.2114,0.4425,-671.8579,-685.7432,0.5423
42.36,-664.3909,-681.2371,0.4411,-671.909,-685.7741,0.543
42.4,-664.4451,-681.2627,0.4397,-671.9601,-685.805,0.5437
42.44,-664.4994,-681.2883,0.4383,-672.0111,-685.8359,0.5444
42.48,-664.5538,-681.3138,0.4369,-672.0621,-685.8669,0.5451
42.52,-664.6081,-681.3391,0.4355,-672.113,-685.8979,0.5459
42.56,-664.6625,-681.3645,0.4341,-672.164,-685.9289,0.5466
42.6,-664.717,-681.3897,0.4327,-672.2149,-685.96,0.5474
42.64,-664.7714,-681.4148,0.4313,-672.2657,-685.9911,0.5482
42.68,-664.8259,-681.4399,0.4299,-672.3165,-686.0222,0.549
42.72,-664.8805,-681.4649,0.4285,-672.3673,-686.0534,0.5498
42.76,-664.9351,-681.4899,0.4271,-672.418,-686.0846,0.5507
42.8,-664.9897,-681.5147,0.4257,-672.4687,-686.1158,0.5515
42.84,-665.0443,-681.5395,0.4243,-672.5194,-686.147,0.5524
42.88,-665.099,-681.5642,0.4229,-672.57,-686.1783,0.5533
42.92,-665.1537,-681.5888,0.4215,-672.6206,-686.2097,0.5542
42.96,-665.2085,-681.6134,0.4201,-672.6711,-686.241,0.5551
43.0,-665.2632,-681.6378,0.4187,-672.7216,-686.2724,0.556
43.04,-665.3181,-681.6622,0.4173,-672.772,-686.3039,0.5569
43.08,-665.3729,-681.6866,0.4159,-672.8224,-686.3353,0.5579
43.12,-665.4278,-681.7108,0.4145,-672.8727,-686.3669,0.5589
43.16,-665.4827,-681.735,0.4131,-672.923,-686.3984,0.5599
43.2,-665.5377,-681.759,0.4117,-672.9733,-686.43,0.5609
43.24,-665.5927,-681.7831,0.4103,-673.0235,-686.4616,0.5619
43.28,-665.6477,-681.807,0.4089,-673.0736,-686.4933,0.563
43.32,-665.7027,-681.8309,0.4075,-673.1237,-686.525,0.564
43.36,-665.7578,-681.8546,0.4061,-673.1737,-686.5568,0.5651
43.4,-665.8129,-681.8783,0.4047,-673.2237,-686.5886,0.5662
43.44,-665.8681,-681.902,0.4033,-673.2737,-686.6204,0.5673
43.48,-665.9233,-681.9255,0.4019,-673.3235,-686.6523,0.5684
43.52,-665.9785,-681.949,0.4005,-673.3733,-686.6842,0.5696
43.56,-666.0337,-681.9724,0.3991,-673.4231,-686.7161,0.5707
43.6,-666.089,-681.9957,0.3977,-673.4728,-686.7481,0.5719
43.64,-666.1443,-682.0189,0.3963,-673.5224,-686.7802,0.5731
43.68,-666.1997,-682.0421,0.3949,-673.572,-686.8123,0.5743
43.72,-666.2551,-682.0652,0.3935,-673.6215,-686.8444,0.5755
43.76,-666.3105,-682.0882,0.3921,-673.671,-686.8766,0.5768
43.8,-666.3659,-682.1111,0.3907,-673.7204,-686.9088,0.578
43.84,-666.4214,-682.134,0.3893,-673.7697,-686.9411,0.5793
43.88,-666.4769,-682.1567,0.3879,-673.819,-686.9734,0.5806
43.92,-666.5325,-682.1794,0.3865,-673.8681,-687.0058,0.5819
43.96,-666.588,-682.2021,0.3851,-673.9173,-687.0382,0.5833
44.0,-666.6436,-682.2246,0.3837,-673.9663,-687.0707,0.5846
44.04,-666.6993,-682.2471,0.3823,-674.0153,-687.1032,0.586
44.08,-666.7549,-682.2694,0.3809,-674.0642,-687.1357,0.5874
44.12,-666.8106,-682.2918,0.3795,-674.113,-687.1683,0.5888
44.16,-666.8664,-682.314,0.3782,-674.1618,-687.201,0.5902
44.2,-666.9221,-682.3361,0.3768,-674.2105,-687.2337,0.5917
44.24,-666.9779,-682.3582,0.3754,-674.2591,-687.2665,0.5931
44.28,-667.0337,-682.3802,0.374,-674.3076,-687.2993,0.5946
44.32,-667.0896,-682.4021,0.3726,-674.356,-687.3321,0.5961
44.36,-667.1455,-682.424,0.3712,-674.4044,-687.365,0.5977
44.4,-667.2014,-682.4457,0.3698,-674.4527,-687.398,0.5992
44.44,-667.2573,-682.4674,0.3684,-674.5009,-687.431,0.6008
44.48,-667.3133,-682.489,0.367,-674.549,-687.4641,0.6023
44.52,-667.3693,-682.5105,0.3656,-674.597,-687.4972,0.6039
44.56,-667.4254,-682.532,0.3642,-674.6449,-687.5304,0.6056
44.6,-667.4814,-682.5534,0.3628,-674.6928,-687.5636,0.6072
44.64,-667.5375,-682.5747,0.3614,-674.7405,-687.5969,0.6089
44.68,-667.5936,-682.5959,0.36,-674.7882,-687.6302,0.6106
44.72,-667.6498,-682.617,0.3586,-674.8357,-687.6636,0.6123
44.76,-667.706,-682.6381,0.3572,-674.8832,-687.697,0.614
44.8,-667.7622,-682.659,0.3558,-674.9306,-687.7305,0.6157
44.84,-667.8184,-682.6799,0.3544,-674.9779,-687.7641,0.6175
44.88,-667.8747,-682.7008,0.353,-675.0251,-687.7977,0.6193
44.92,-667.931,-682.7215,0.3516,-675.0721,-687.8313,0.6211
44.96,-667.9873,-682.7422,0.3502,-675.1191,-687.865,0.6229
45.0,-668.0437,-682.7627,0.3488,-675.166,-687.8988,0.6248
45.04,-668.1001,-682.7833,0.3474,-675.2127,-687.9326,0.6266
45.08,-668.1565,-682.8037,0.346,-675.2594,-687.9665,0.6285
45.12,-668.2129,-682.824,0.3446,-675.3059,-688.0004,0.6304
45.16,-668.2694,-682.8443,0.3432,-675.3524,-688.0344,0.6324
45.2,-668.3259,-682.8645,0.3418,-675.3987,-688.0685,0.6343
45.24,-668.3824,-682.8846,0.3404,-675.4449,-688.1026,0.6363
45.28,-668.439,-682.9046,0.339,-675.491,-688.1367,0.6383
45.32,-668.4956,-682.9246,0.3376,-675.537,-688.171,0.6403
45.36,-668.5522,-682.9444,0.3362,-675.5829,-688.2052,0.6424
45.4,-668.6088,-682.9642,0.3348,-675.6286,-688.2396,0.6445
45.44,-668.6655,-682.984,0.3334,-675.6742,-688.2739,0.6465
45.48,-668.7222,-683.0036,0.332,-675.7197,-688.3084,0.6487
45.52,-668.7789,-683.0231,0.3306,-675.7651,-688.3429,0.6508
45.56,-668.8357,-683.0426,0.3292,-675.8103,-688.3774,0.653
45.6,-668.8925,-683.062,0.3278,-675.8555,-688.412,0.6551
45.64,-668.9493,-683.0813,0.3264,-675.9004,-688.4467,0.6573
45.68,-669.0061,-683.1006,0.325,-675.9453,-688.4814,0.6596
45.72,-669.063,-683.1197,0.3236,-675.99,-688.5162,0.6618
45.76,-669.1198,-683.1388,0.3222,-676.0346,-688.551,0.6641
45.8,-669.1768,-683.1578,0.3208,-676.079,-688.5859,0.6664
45.84,-669.2337,-683.1767,0.3194,-676.1234,-688.6209,0.6687
45.88,-669.2907,-683.1956,0.318,-676.1675,-688.6559,0.6711
45.92,-669.3477,-683.2143,0.3166,-676.2115,-688.6909,0.6734
45.96,-669.4047,-683.233,0.3152,-676.2554,-688.726,0.6758
46.0,-669.4617,-683.2516,0.3138,-676.2992,-688.7612,0.6783
46.04,-669.5188,-683.2701,0.3124,-676.3427,-688.7964,0.6807
46.08,-669.5759,-683.2886,0.311,-676.3862,-688.8317,0.6832
46.12,-669.633,-683.3069,0.3096,-676.4294,-688.867,0.6857
46.16,-669.6901,-683.3252,0.3082,-676.4726,-688.9024,0.6882
46.2,-669.7473,-683.3434,0.3068,-676.5155,-688.9378,0.6907
46.24,-669.8045,-683.3616,0.3054,-676.5583,-688.9733,0.6933
46.28,-669.8617,-683.3796,0.304,-676.601,-689.0088,0.6959
46.32,-669.919,-683.3976,0.3026,-676.6435,-689.0444,0.6985
46.36,-669.9763,-683.4154,0.3012,-676.6858,-689.0801,0.7012
46.4,-670.0336,-683.4332,0.2998,-676.728,-689.1158,0.7038
46.44,-670.0909,-683.451,0.2984,-676.7699,-689.1515,0.7065
46.48,-670.1482,-683.4686,0.297,-676.8118,-689.1873,0.7092
46.52,-670.2056,-683.4862,0.2956,-676.8534,-689.2231,0.712
46.56,-670.263,-683.5036,0.2942,-676.8949,-689.259,0.7148
46.6,-670.3204,-683.521,0.2928,-676.9362,-689.295,0.7176
46.64,-670.3779,-683.5384,0.2914,-676.9773,-689.3309,0.7204
46.68,-670.4353,-683.5556,0.29,-677.0182,-689.367,0.7232
46.72,-670.4928,-683.5728,0.2886,-677.0589,-689.403,0.7261
46.76,-670.5504,-683.5898,0.2872,-677.0995,-689.4392,0.729
46.8,-670.6079,-683.6068,0.2858,-677.1399,-689.4753,0.7319
46.84,-670.6655,-683.6238,0.2844,-677.1801,-689.5115,0.7349
46.88,-670.723,-683.6406,0.2831,-677.2201,-689.5478,0.7379
46.92,-670.7807,-683.6574,0.2817,-677.2599,-689.5841,0.7409
46.96,-670.8383,-683.674,0.2803,-677.2995,-689.6204,0.7439
47.0,-670.896,-683.6906,0.2789,-677.3389,-689.6568,0.747
47.04,-670.9536,-683.7071,0.2775,-677.3781,-689.6932,0.7501
47.08,-671.0113,-683.7236,0.2761,-677.4171,-689.7296,0.7532
47.12,-671.0691,-683.7399,0.2747,-677.4559,-689.7661,0.7564
47.16,-671.1268,-683.7562,0.2733,-677.4945,-689.8026,0.7595
47.2,-671.1846,-683.7724,0.2719,-677.5329,-689.8392,0.7627
47.24,-671.2424,-683.7885,0.2705,-677.571,-689.8757,0.766
47.28,-671.3002,-683.8045,0.2691,-677.609,-689.9123,0.7692
47.32,-671.3581,-683.8205,0.2677,-677.6467,-689.949,0.7725
47.36,-671.4159,-683.8364,0.2663,-677.6842,-689.9857,0.7758
47.4,-671.4738,-683.8521,0.2649,-677.7216,-690.0224,0.7792
47.44,-671.5317,-683.8679,0.2635,-677.7586,-690.0591,0.7825
47.48,-671.5896,-683.8835,0.2621,-677.7955,-690.0958,0.7859
47.52,-671.6476,-683.899,0.2607,-677.8321,-690.1326,0.7893
47.56,-671.7056,-683.9145,0.2593,-677.8685,-690.1694,0.7928
47.6,-671.7636,-683.9299,0.2579,-677.9047,-690.2062,0.7963
47.64,-671.8216,-683.9452,0.2565,-677.9406,-690.243,0.7998
47.68,-671.8796,-683.9604,0.2551,-677.9763,-690.2799,0.8033
47.72,-671.9377,-683.9755,0.2537,-678.0118,-690.3167,0.8069
47.76,-671.9957,-683.9906,0.2523,-678.047,-690.3536,0.8105
47.8,-672.0538,-684.0056,0.2509,-678.082,-690.3905,0.8141
47.84,-672.112,-684.0205,0.2495,-678.1167,-690.4274,0.8178
47.88,-672.1701,-684.0353,0.2481,-678.1512,-690.4643,0.8215
47.92,-672.2283,-684.05,0.2467,-678.1855,-690.5012,0.8252
47.96,-672.2865,-684.0647,0.2453,-678.2194,-690.5381,0.8289
48.0,-672.3447,-684.0792,0.2439,-678.2532,-690.575,0.8327
48.04,-672.4029,-684.0937,0.2425,-678.2867,-690.6119,0.8365
48.08,-672.4611,-684.1081,0.2411,-678.3199,-690.6488,0.8403
48.12,-672.5194,-684.1225,0.2397,-678.3528,-690.6858,0.8442
48.16,-672.5777,-684.1367,0.2383,-678.3855,-690.7226,0.8481
48.2,-672.636,-684.1509,0.2369,-678.418,-690.7595,0.852
48.24,-672.6943,-684.1649,0.2355,-678.4501,-690.7964,0.856
48.28,-672.7527,-684.1789,0.2341,-678.4821,-690.8333,0.8599
48.32,-672.811,-684.1929,0.2327,-678.5137,-690.8701,0.864
48.36,-672.8694,-684.2067,0.2313,-678.545,-690.9069,0.868
48.4,-672.9278,-684.2205,0.2299,-678.5761,-690.9437,0.8721
48.44,-672.9862,-684.2341,0.2285,-678.6069,-690.9805,0.8762
48.48,-673.0447,-684.2477,0.2271,-678.6375,-691.0173,0.8803
48.52,-673.1031,-684.2612,0.2257,-678.6677,-691.054,0.8845
48.56,-673.1616,-684.2747,0.2243,-678.6977,-691.0907,0.8886
48.6,-673.2201,-684.288,0.2229,-678.7274,-691.1273,0.8929
48.64,-673.2786,-684.3013,0.2215,-678.7568,-691.1639,0.8971
48.68,-673.3371,-684.3144,0.2201,-678.7859,-691.2005,0.9014
48.72,-673.3957,-684.3275,0.2187,-678.8147,-691.237,0.9057
48.76,-673.4543,-684.3406,0.2173,-678.8432,-691.2735,0.9101
48.8,-673.5129,-684.3535,0.2159,-678.8714,-691.3099,0.9144
48.84,-673.5715,-684.3664,0.2145,-678.8994,-691.3463,0.9188
48.88,-673.6301,-684.3791,0.2131,-678.927,-691.3826,0.9233
48.92,-673.6887,-684.3918,0.2117,-678.9544,-691.4189,0.9277
48.96,-673.7474,-684.4044,0.2103,-678.9814,-691.455,0.9322
49.0,-673.8061,-684.417,0.2089,-679.0081,-691.4912,0.9367
49.04,-673.8648,-684.4294,0.2075,-679.0346,-691.5272,0.9413
49.08,-673.9235,-684.4418,0.2061,-679.0607,-691.5632,0.9459
49.12,-673.9822,-684.454,0.2047,-679.0865,-691.5991,0.9505
49.16,-674.041,-684.4662,0.2033,-679.112,-691.6349,0.9551
49.2,-674.0997,-684.4784,0.2019,-679.1372,-691.6707,0.9598
49.24,-674.1585,-684.4904,0.2005,-679.1621,-691.7063,0.9645
49.28,-674.2173,-684.5023,0.1991,-679.1867,-691.7419,0.9692
49.32,-674.2761,-684.5142,0.1977,-679.211,-691.7773,0.974
49.36,-674.3349,-684.526,0.1963,-679.2349,-691.8127,0.9788
49.4,-674.3938,-684.5377,0.1949,-679.2586,-691.848,0.9836
49.44,-674.4527,-684.5493,0.1935,-679.2819,-691.8831,0.9885
49.48,-674.5115,-684.5609,0.1921,-679.3049,-691.9181,0.9934
49.52,-674.5704,-684.5723,0.1907,-679.3276,-691.9531,0.9983
49.56,-674.6293,-684.5837,0.1893,-679.35,-691.9879,1.0032
49.6,-674.6883,-684.595,0.188,-679.372,-692.0226,1.0082
49.64,-674.7472,-684.6062,0.1866,-679.3937,-692.0571,1.0132
49.68,-674.8062,-684.6173,0.1852,-679.4151,-692.0915,1.0182
49.72,-674.8651,-684.6284,0.1838,-679.4362,-692.1258,1.0233
49.76,-674.9241,-684.6393,0.1824,-679.4569,-692.16,1.0284
49.8,-674.9831,-684.6502,0.181,-679.4774,-692.194,1.0335
49.84,-675.0422,-684.661,0.1796,-679.4975,-692.2278,1.0387
49.88,-675.1012,-684.6717,0.1782,-679.5173,-692.2615,1.0438
49.92,-675.1602,-684.6824,0.1768,-679.5367,-692.295,1.049
49.96,-675.2193,-684.6929,0.1754,-679.5558,-692.3284,1.0543
50.0,-675.2784,-684.7034,0.174,-679.5746,-692.3616,1.0595
50.04,-675.3375,-684.7138,0.1726,-679.5931,-692.3946,1.0648
50.08,-675.3966,-684.7241,0.1712,-679.6112,-692.4275,1.0702
50.12,-675.4557,-684.7343,0.1698,-679.6291,-692.4602,1.0755
50.16,-675.5149,-684.7444,0.1684,-679.6466,-692.4927,1.0809
50.2,-675.574,-684.7545,0.167,-679.6637,-692.525,1.0863
50.24,-675.6332,-684.7645,0.1656,-679.6806,-692.5571,1.0918
50.28,-675.6924,-684.7744,0.1642,-679.6971,-692.589,1.0972
50.32,-675.7515,-684.7842,0.1628,-679.7133,-692.6207,1.1027
50.36,-675.8108,-684.7939,0.1614,-679.7291,-692.6522,1.1082
50.4,-675.87,-684.8035,0.16,-679.7447,-692.6834,1.1138
50.44,-675.9292,-684.8131,0.1586,-679.7599,-692.7145,1.1194
50.48,-675.9885,-684.8226,0.1572,-679.7748,-692.7453,1.125
50.52,-676.0477,-684.8319,0.1558,-679.7893,-692.7759,1.1306
50.56,-676.107,-684.8413,0.1544,-679.8036,-692.8063,1.1363
50.6,-676.1663,-684.8505,0.153,-679.8175,-692.8364,1.142
50.64,-676.2256,-684.8596,0.1516,-679.8311,-692.8663,1.1477
50.68,-676.2849,-684.8687,0.1502,-679.8444,-692.8959,1.1534
50.72,-676.3442,-684.8777,0.1488,-679.8574,-692.9252,1.1592
50.76,-676.4035,-684.8866,0.1474,-679.87,-692.9544,1.165
50.8,-676.4629,-684.8954,0.146,-679.8824,-692.9832,1.1708
50.84,-676.5223,-684.9041,0.1446,-679.8944,-693.0118,1.1766
50.88,-676.5816,-684.9127,0.1432,-679.9061,-693.0401,1.1825
50.92,-676.641,-684.9213,0.1418,-679.9176,-693.0681,1.1884
50.96,-676.7004,-684.9298,0.1404,-679.9287,-693.0958,1.1943
51.0,-676.7598,-684.9382,0.139,-679.9395,-693.1233,1.2003
51.04,-676.8192,-684.9465,0.1376,-679.95,-693.1504,1.2062
51.08,-676.8787,-684.9547,0.1362,-679.9602,-693.1773,1.2122
51.12,-676.9381,-684.9629,0.1348,-679.9701,-693.2038,1.2183
51.16,-676.9976,-684.9709,0.1334,-679.9797,-693.23,1.2243
51.2,-677.057,-684.9789,0.132,-679.989,-693.256,1.2304
51.24,-677.1165,-684.9868,0.1306,-679.998,-693.2816,1.2364
51.28,-677.176,-684.9946,0.1292,-680.0068,-693.3068,1.2426
51.32,-677.2355,-685.0024,0.1278,-680.0152,-693.3318,1.2487
51.36,-677.295,-685.01,0.1264,-680.0234,-693.3564,1.2549
51.4,-677.3545,-685.0176,0.125,-680.0313,-693.3806,1.261
51.44,-677.4141,-685.0251,0.1236,-680.0389,-693.4046,1.2672
51.48,-677.4736,-685.0325,0.1222,-680.0463,-693.4281,1.2735
51.52,-677.5332,-685.0398,0.1208,-680.0534,-693.4513,1.2797
51.56,-677.5927,-685.047,0.1194,-680.0602,-693.4742,1.286
51.6,-677.6523,-685.0541,0.118,-680.0667,-693.4967,1.2922
51.64,-677.7119,-685.0612,0.1166,-680.073,-693.5188,1.2986
51.68,-677.7715,-685.0682,0.1152,-680.079,-693.5406,1.3049
51.72,-677.8311,-685.0751,0.1138,-680.0848,-693.5619,1.3112
51.76,-677.8907,-685.0819,0.1124,-680.0904,-693.5829,1.3176
51.8,-677.9503,-685.0886,0.111,-680.0957,-693.6035,1.324
51.84,-678.0099,-685.0953,0.1096,-680.1007,-693.6237,1.3304
51.88,-678.0696,-685.1019,0.1082,-680.1056,-693.6436,1.3368
51.92,-678.1292,-685.1083,0.1068,-680.1102,-693.663,1.3432
51.96,-678.1889,-685.1147,0.1054,-680.1145,-693.682,1.3497
52.0,-678.2486,-685.121,0.104,-680.1187,-693.7006,1.3562
52.04,-678.3082,-685.1273,0.1026,-680.1226,-693.7188,1.3627
52.08,-678.3679,-685.1334,0.1012,-680.1264,-693.7366,1.3692
52.12,-678.4276,-685.1395,0.0998,-680.1299,-693.7539,1.3757
52.16,-678.4873,-685.1455,0.0984,-680.1332,-693.7708,1.3822
52.2,-678.547,-685.1514,0.097,-680.1363,-693.7873,1.3888
52.24,-678.6067,-685.1572,0.0956,-680.1393,-693.8034,1.3954
52.28,-678.6665,-685.1629,0.0942,-680.142,-693.819,1.402
52.32,-678.7262,-685.1686,0.0928,-680.1446,-693.8342,1.4086
52.36,-678.7859,-685.1741,0.0915,-680.147,-693.849,1.4152
52.4,-678.8457,-685.1796,0.0901,-680.1492,-693.8633,1.4218
52.44,-678.9054,-685.185,0.0887,-680.1513,-693.8772,1.4284
52.48,-678.9652,-685.1903,0.0873,-680.1532,-693.8906,1.4351
52.52,-679.025,-685.1955,0.0859,-680.1549,-693.9035,1.4418
52.56,-679.0848,-685.2007,0.0845,-680.1565,-693.916,1.4484
52.6,-679.1445,-685.2057,0.0831,-680.158,-693.9281,1.4551
52.64,-679.2043,-685.2107,0.0817,-680.1593,-693.9396,1.4618
52.68,-679.2641,-685.2156,0.0803,-680.1605,-693.9507,1.4685
52.72,-679.3239,-685.2204,0.0789,-680.1616,-693.9614,1.4753
52.76,-679.3838,-685.2252,0.0775,-680.1626,-693.9715,1.482
52.8,-679.4436,-685.2298,0.0761,-680.1634,-693.9812,1.4887
52.84,-679.5034,-685.2344,0.0747,-680.1641,-693.9905,1.4955
52.88,-679.5632,-685.2388,0.0733,-680.1648,-693.9992,1.5022
52.92,-679.6231,-685.2432,0.0719,-680.1654,-694.0075,1.509
52.96,-679.6829,-685.2475,0.0705,-680.1658,-694.0152,1.5158
53.0,-679.7428,-685.2518,0.0691,-680.1662,-694.0225,1.5226
53.04,-679.8026,-685.2559,0.0677,-680.1665,-694.0294,1.5293
53.08,-679.8625,-685.26,0.0663,-680.1668,-694.0357,1.5361
53.12,-679.9224,-685.2639,0.0649,-680.167,-694.0415,1.5429
53.16,-679.9822,-685.2678,0.0635,-680.1671,-694.0469,1.5497
53.2,-680.0421,-685.2716,0.0621,-680.1672,-694.0517,1.5565
53.24,-680.102,-685.2753,0.0607,-680.1673,-694.0561,1.5634
53.28,-680.1619,-685.279,0.0593,-680.1673,-694.06,1.5702
53.32,-680.2218,-685.2825,0.0579,-680.1673,-694.0634,1.577
53.36,-680.2817,-685.286,0.0565,-680.1673,-694.0663,1.5838
53.4,-680.3416,-685.2894,0.0551,-680.1672,-694.0687,1.5907
53.44,-680.4015,-685.2927,0.0537,-680.1672,-694.0706,1.5975
53.48,-680.4614,-685.2959,0.0523,-680.1672,-694.072,1.6043
53.52,-680.5213,-685.2991,0.0509,-680.1671,-694.0729,1.6111
53.56,-680.5813,-685.3021,0.0495,-680.1671,-694.0733,1.618
53.6,-680.6412,-685.3051,0.0481,-680.1671,-694.0733,1.6248
53.64,-680.7011,-685.308,0.0467,-680.1671,-694.0727,1.6316
53.68,-680.761,-685.3108,0.0453,-680.1672,-694.0717,1.6385
53.72,-680.821,-685.3135,0.0439,-680.1673,-694.0701,1.6453
53.76,-680.8809,-685.3161,0.0425,-680.1675,-694.0681,1.6521
53.8,-680.9409,-685.3187,0.0411,-680.1677,-694.0656,1.659
53.84,-681.0008,-685.3211,0.0397,-680.168,-694.0625,1.6658
53.88,-681.0608,-685.3235,0.0383,-680.1683,-694.059,1.6726
53.92,-681.1207,-685.3258,0.0369,-680.1687,-694.0551,1.6794
53.96,-681.1807,-685.328,0.0355,-680.1692,-694.0506,1.6862
54.0,-681.2406,-685.3302,0.0341,-680.1698,-694.0456,1.6931
54.04,-681.3006,-685.3322,0.0327,-680.1705,-694.0402,1.6999
54.08,-681.3606,-685.3342,0.0313,-680.1712,-694.0342,1.7067
54.12,-681.4206,-685.336,0.0299,-680.1721,-694.0278,1.7135
54.16,-681.4805,-685.3378,0.0285,-680.1731,-694.021,1.7202
54.2,-681.5405,-685.3395,0.0271,-680.1742,-694.0136,1.727
54.24,-681.6005,-685.3412,0.0257,-680.1755,-694.0058,1.7338
54.28,-681.6605,-685.3427,0.0243,-680.1769,-693.9975,1.7406
54.32,-681.7204,-685.3442,0.0229,-680.1784,-693.9887,1.7473
54.36,-681.7804,-685.3456,0.0215,-680.18,-693.9795,1.7541
54.4,-681.8404,-685.3468,0.0201,-680.1818,-693.9698,1.7608
54.44,-681.9004,-685.3481,0.0187,-680.1838,-693.9596,1.7676
54.48,-681.9604,-685.3492,0.0173,-680.1859,-693.949,1.7743
54.52,-682.0204,-685.3502,0.0159,-680.1882,-693.938,1.781
54.56,-682.0804,-685.3512,0.0145,-680.1907,-693.9264,1.7877
54.6,-682.1404,-685.352,0.0131,-680.1934,-693.9145,1.7944
54.64,-682.2004,-685.3528,0.0117,-680.1962,-693.9021,1.8011
54.68,-682.2604,-685.3535,0.0103,-680.1992,-693.8892,1.8077
54.72,-682.3204,-685.3542,0.0089,-680.2025,-693.8759,1.8144
