time,tug_x,tug_y,tug_yaw,ac_x,ac_y,ac_yaw
45.8,79.4706,22.8856,0.0,70.5896,22.8832,0.0003
45.9,79.6706,22.8856,0.0,70.7896,22.8833,0.0003
46.0,79.8706,22.8856,0.0,70.9896,22.8833,0.0003
46.1,80.0706,22.8856,0.0,71.1896,22.8834,0.0003
46.2,80.2706,22.8856,0.0,71.3896,22.8834,0.0002
46.3,80.4706,22.8856,0.0,71.5896,22.8835,0.0002
46.4,80.6706,22.8856,0.0,71.7896,22.8835,0.0002
46.5,80.8706,22.8856,0.0,71.9896,22.8836,0.0002
46.6,81.0706,22.8856,0.0,72.1896,22.8836,0.0002
46.7,81.2706,22.8856,0.0,72.3896,22.8837,0.0002
46.8,81.4706,22.8856,0.0,72.5896,22.8837,0.0002
46.9,81.6706,22.8856,0.0,72.7896,22.8837,0.0002
47.0,81.8706,22.8856,0.0,72.9896,22.8838,0.0002
47.1,82.0706,22.8856,0.0,73.1896,22.8838,0.0002
47.2,82.2706,22.8856,0.0,73.3896,22.8839,0.0002
47.3,82.4706,22.8856,0.0,73.5896,22.8839,0.0002
47.4,82.6706,22.8856,0.0,73.7896,22.8839,0.0002
47.5,82.8706,22.8856,0.0,73.9896,22.884,0.0002
47.6,83.0706,22.8856,0.0,74.1896,22.884,0.0002
47.7,83.2706,22.8856,0.0,74.3896,22.8841,0.0002
47.8,83.4706,22.8856,0.0,74.5896,22.8841,0.0002
47.9,83.6706,22.8856,0.0,74.7896,22.8841,0.0002
48.0,83.8706,22.8856,0.0,74.9896,22.8842,0.0002
48.1,84.0706,22.8856,0.0,75.1896,22.8842,0.0002
48.2,84.2706,22.8856,0.0,75.3896,22.8842,0.0002
48.3,84.4706,22.8856,0.0,75.5896,22.8842,0.0002
48.4,84.6706,22.8856,0.0,75.7896,22.8843,0.0002
48.5,84.8706,22.8856,0.0,75.9896,22.8843,0.0001
48.6,85.0706,22.8856,0.0,76.1896,22.8843,0.0001
48.7,85.2706,22.8856,0.0,76.3896,22.8844,0.0001
48.8,85.4706,22.8856,0.0,76.5896,22.8844,0.0001
48.9,85.6706,22.8856,0.0,76.7896,22.8844,0.0001
49.0,85.8706,22.8856,0.0,76.9896,22.8844,0.0001
49.1,86.0706,22.8856,0.0,77.1896,22.8845,0.0001
49.2,86.2706,22.8856,0.0,77.3896,22.8845,0.0001
49.3,86.4706,22.8856,0.0,77.5896,22.8845,0.0001
49.4,86.6706,22.8856,0.0,77.7896,22.8845,0.0001
49.5,86.8706,22.8856,0.0,77.9896,22.8846,0.0001
49.6,87.0706,22.8856,0.0,78.1896,22.8846,0.0001
49.7,87.2706,22.8856,0.0,78.3896,22.8846,0.0001
49.8,87.4706,22.8856,0.0,78.5896,22.8846,0.0001
49.9,87.6706,22.8856,0.0,78.7896,22.8847,0.0001
