Time,X,Y,Yaw,Hitch_Angle
36.08,-0.007989854145002697,54.11949372473683,-1.6150162261073868,0.048690754901474335
36.12,-0.005337524777405837,54.17943507231032,-1.6166834937409937,0.05067162712569649
36.160000000000004,-0.0025852608738330183,54.23937191443105,-1.6183507613746007,0.052666019685699665
36.2,0.00026692991502563074,54.29930408448774,-1.6200180290082076,0.05467402356691768
36.24,0.0032190396607051507,54.3592314158821,-1.6216852966418145,0.05669573029449006
36.28,0.006271060156987791,54.41915374202929,-1.6233525642754214,0.058731231934280155
36.32,0.009422982919925826,54.47907089635838,-1.6250198319090283,0.0607806210938311
36.36,0.012674799187865135,54.53898271231283,-1.6266870995426352,0.06284399092325757
36.4,0.016026499921469557,54.59888902335092,-1.6283543671762422,0.06492143511607129
36.44,0.01947807580374602,54.65878966294625,-1.630021634809849,0.06701304790993835
36.480000000000004,0.023029517240070435,54.718684464588165,-1.631688902443456,0.06911892408736606
36.52,0.026680814358214382,54.778573261782256,-1.633356170077063,0.07123915897631719
36.56,0.030431957008372534,54.8384558880508,-1.6350234377106698,0.07337384845074961
36.6,0.03428293476319088,54.89833217693323,-1.6366907053442767,0.07552308893107872
36.64,0.03823373691779571,54.95820196198659,-1.6383579729778837,0.07768697738456061
36.68,0.042284352489823374,55.018065076786,-1.6400252406114906,0.0798656113255936
36.72,0.04643477021945081,55.07792135492514,-1.6416925082450975,0.08205908881593559
36.76,0.050684978569426845,55.13777063001667,-1.6433597758787044,0.0842675084648349
36.800000000000004,0.055034965725104246,55.197612735692736,-1.6450270435123113,0.0864909694290721
36.84,0.0594847195944726,55.257447505605406,-1.6466943111459182,0.08872957141291016
36.88,0.06403422780819192,55.31727477342714,-1.6483615787795252,0.0909834146679504
36.92,0.06868347771962696,55.377094372851246,-1.650028846413132,0.0932525999928916
36.96,0.0734324564048825,55.436906137592366,-1.651696114046739,0.09553722873318943
37.0,0.07828115066283912,55.49670990138691,-1.653363381680346,0.09783740278061356
37.04,0.08322954701519004,55.55650549799351,-1.6550306493139528,0.10015322457269958
37.08,0.0882776317064785,55.61629276119354,-1.6566979169475597,0.10248479709209272
37.12,0.093425390704136,55.67607152479151,-1.6583651845811667,0.10483222386578067
37.160000000000004,0.09867280969852132,55.73584162261557,-1.6600324522147736,0.10719560896421224
37.2,0.10401987410296035,55.79560288851795,-1.6616997198483805,0.10957505700029897
37.24,0.10946656905378654,55.85535515637543,-1.6633669874819874,0.1119706731282966
37.28,0.1150128794103823,55.91509826008982,-1.6650342551155943,0.11438256304256296
37.32,0.12065878975522103,55.974832033588385,-1.6667015227492012,0.11681083297618938
37.36,0.12640428439391002,56.034556310824335,-1.6683687903828082,0.11925558969950208
37.4,0.13224934735523408,56.09427092577728,-1.670036058016415,0.12171694051843022
37.44,0.13819396239119988,56.15397571245368,-1.671703325650022,0.12419499327273732
37.480000000000004,0.14423811297708117,56.21367050488732,-1.673370593283629,0.1266898563341123
37.52,0.15038178231146468,56.27335513713977,-1.6750378609172358,0.12920163860411688
37.56,0.15662495331629686,56.33302944330083,-1.6767051285508427,0.13173044951198531
37.6,0.16296760863693133,56.39269325748903,-1.6783723961844497,0.13427639901227345
37.64,0.16940973064217713,56.452346413852034,-1.6800396638180566,0.13683959758235248
37.68,0.17595130142434773,56.51198874656716,-1.6817069314516635,0.13942015621974424
37.72,0.1825923027993108,56.5716200898418,-1.6833741990852704,0.14201818643929395
37.76,0.18933271630653875,56.63124027791389,-1.6850414667188773,0.14463380027017633
37.800000000000004,0.19617252320916012,56.69084914505238,-1.6867087343524843,0.14726711025273123
37.84,0.20311170449401153,56.750446525557706,-1.6883760019860912,0.1499182294351246
37.88,0.21015024087169068,56.8100322537622,-1.690043269619698,0.15258727136983058
37.92,0.21728811277660984,56.869606164030614,-1.691710537253305,0.15527435010993068
37.96,0.22452530036705032,56.92916809076054,-1.693377804886912,0.15797958020522543
38.0,0.2318617835252176,56.98871786838288,-1.6950450725205188,0.1607030766981544
38.04,0.23929754185729726,57.048255331362306,-1.6967123401541258,0.16344495511952
38.08,0.24683255469351167,57.10778031419773,-1.6983796077877327,0.16620533148401068
38.12,0.25446680108817743,57.16729265142276,-1.7000468754213396,0.16898432228551855
38.160000000000004,0.26220025981976364,57.22679217760614,-1.7017141430549465,0.17178204449224743
38.2,0.2700329093909508,57.28627872735224,-1.7033814106885534,0.17459861554160583
38.24,0.2779647280286907,57.34575213530149,-1.7050486783221603,0.17743415333488066
38.28,0.2859956936842668,57.40521223613086,-1.7067159459557673,0.18028877623168652
38.32,0.2941257840333556,57.46465886455431,-1.7083832135893742,0.1831626030441854
38.36,0.3023549764760887,57.52409185532324,-1.710050481222981,0.18605575303107244
38.4,0.31068324813711573,57.583511043226984,-1.711717748856588,0.18896834589132178
38.44,0.3191105758656676,57.64291626309322,-1.713385016490195,0.19190050175768797
38.480000000000004,0.32763693623562123,57.70230734978846,-1.7150522841238018,0.19485234118995753
38.52,0.33626230554556447,57.76168413821851,-1.7167195517574088,0.19782398516794517
38.56,0.344986659818862,57.821046463328926,-1.7183868193910157,0.20081555508422932
38.6,0.35380997480372206,57.880394160105446,-1.7200540870246226,0.2038271727366219
38.64,0.36273222597326377,57.939727063574495,-1.7217213546582295,0.20685896032036613
38.68,0.37175338852558537,57.99904500880361,-1.7233886222918364,0.20991104042005734
38.72,0.38087343738383317,58.058347830901916,-1.7250558899254433,0.21298353600128087
38.76,0.39009234719627117,58.11763536502057,-1.7267231575590503,0.21607657040196115
38.800000000000004,0.39941009233635166,58.17690744635322,-1.7283904251926572,0.2191902673234167
38.84,0.4088266469027863,58.23616391013648,-1.730057692826264,0.22232475082111436
38.88,0.41834198471961836,58.29540459165038,-1.731724960459871,0.22548014529511756
38.92,0.4279560793362952,58.35462932621882,-1.733392228093478,0.22865657548022217
38.96,0.437668904027742,58.41383794921001,-1.7350594957270848,0.231854166435774
39.0,0.4474804317944359,58.473030296036974,-1.7367267633606918,0.23507304353516176
39.04,0.4573906353624813,58.53220620215796,-1.7383940309942987,0.2383133324549793
39.08,0.46739948718368535,58.59136550307693,-1.7400612986279056,0.24157515916385083
39.12,0.47750695943563476,58.650508034344,-1.7417285662615125,0.24485864991091288
39.160000000000004,0.4877130240217731,58.709633631555896,-1.7433958338951194,0.24816393121394653
39.2,0.49801765257147873,58.76874213035643,-1.7450631015287263,0.2514911298471534
39.24,0.5084208164401439,58.827833366436934,-1.7467303691623333,0.2548403728285691
39.28,0.5189224867092544,58.88690717553673,-1.7483976367959402,0.25821178740710754
39.32,0.5295226341864697,58.94596339344358,-1.750064904429547,0.26160550104922925
39.36,0.5402212294057042,59.005001855994145,-1.751732172063154,0.26502164142522744
39.4,0.551018242627209,59.06402239907445,-1.753399439696761,0.26846033639512484
39.44,0.5619136438376552,59.12302485862033,-1.7550667073303678,0.2719217139941748
39.480000000000004,0.5729074027502165,59.18200907061789,-1.7567339749639748,0.27540590241795965
39.52,0.5839994888046538,59.24097487110394,-1.7584012425975817,0.2789130300070796
39.56,0.5951898711674002,59.29992209616649,-1.7600685102311886,0.2824432252314256
39.6,0.6064785187316466,59.35885058194519,-1.7617357778647955,0.28599661667402876
39.64,0.6178654001174282,59.417760164631765,-1.7634030454984024,0.28957333301447974
39.68,0.6293504836717116,59.47665068047049,-1.7650703131320093,0.2931735030119115
39.72,0.6409337374684831,59.53552196575865,-1.7667375807656163,0.2967972554875378
39.76,0.6526151293088371,59.59437385684697,-1.7684048483992232,0.3004447193067411
39.800000000000004,0.6643946267210658,59.65320619014011,-1.77007211603283,0.3041160233607022
39.84,0.6762721969607493,59.712018802097084,-1.771739383666437,0.3078112965475657
39.88,0.688247807010847,59.77081152923172,-1.773406651300044,0.3115306677531333
39.92,0.700321423581789,59.82958420811314,-1.7750739189336509,0.31527426583107826
39.96,0.7124930131115687,59.88833667536617,-1.7767411865672578,0.31904221958267437
40.0,0.7247625417658362,59.947068767671844,-1.7784084542008647,0.3228346577360324
40.04,0.7371299754379924,60.00578032176782,-1.7800757218344716,0.32665170892483664
40.08,0.7495952797492836,60.064471174448855,-1.7817429894680785,0.330493501666575
40.12,0.7621584200488973,60.123141162567244,-1.7834102571016854,0.33436016434025606
40.160000000000004,0.7748193614140583,60.18179012303329,-1.7850775247352924,0.3382518251636056
40.2,0.7875780686501258,60.24041789281574,-1.7867447923688993,0.3421686121697362
40.24,0.8004345062906916,60.29902430894226,-1.7884120600025062,0.3461106531832833
40.28,0.8133886385976782,60.35760920849985,-1.790079327636113,0.3500780757960007
40.32,0.8264404295614384,60.41617242863535,-1.79174659526972,0.35407100734180885
40.36,0.8395898429008553,60.47471380655583,-1.793413862903327,0.3580895748712902
40.4,0.8528368420634432,60.53323317952912,-1.7950811305369339,0.36213390512562355
40.44,0.8661813902254494,60.59173038488418,-1.7967483981705408,0.36620412450995304
40.480000000000004,0.8796234502919561,60.65020526001161,-1.7984156658041477,0.37030035906618364
40.52,0.893162984896984,60.70865764236408,-1.8000829334377546,0.37442273444519814
40.56,0.9067999564035958,60.76708736945678,-1.8017502010713615,0.3785713758784892
40.6,0.920534326904001,60.82549427886789,-1.8034174687049684,0.3827464081492006
40.64,0.9343660582196615,60.88387820823901,-1.8050847363385754,0.3869479555625716
40.68,0.948295111901397,60.94223899527561,-1.8067520039721823,0.39117614191577943
40.72,0.962321449229493,61.0005764777475,-1.8084192716057892,0.3954310904671735
40.76,0.9764450312138072,61.05889049348928,-1.810086539239396,0.3997129239048969
40.800000000000004,0.9906658185938788,61.11718088040077,-1.811753806873003,0.4040217643148893
40.84,1.0049837718390373,61.17544747644747,-1.81342107450661,0.40835773314826684
40.88,1.0193988511485124,61.23369011966102,-1.8150883421402169,0.412720951188074
40.92,1.0339110164515444,61.29190864813965,-1.8167556097738238,0.4171115385154025
40.96,1.048520227407496,61.350102900048626,-1.8184228774074307,0.42152961447487386
41.0,1.0632264434059644,61.40827271362067,-1.8200901450410376,0.42597529763948044
41.04,1.078029623566894,61.46641792715646,-1.8217574126746445,0.430448705774782
41.08,1.0929297267406899,61.52453837902506,-1.8234246803082514,0.4349499558024535
41.12,1.1079267115083327,61.58263390766435,-1.8250919479418584,0.43947916376318125
41.160000000000004,1.1230205361814931,61.64070435158151,-1.8267592155754653,0.4440364447789042
41.2,1.1382111588026484,61.69874954935344,-1.8284264832090722,0.4486219130143978
41.24,1.153498537145199,61.756769339627205,-1.8300937508426791,0.4532356816381978
41.28,1.168882628713585,61.81476356112052,-1.831761018476286,0.45787786278286197
41.32,1.1843633907434055,61.87273205262216,-1.833428286109893,0.46254856750456846
41.36,1.1999407802015365,61.93067465299244,-1.8350955537434999,0.46724790574204844
41.4,1.2156147537862514,61.98859120116363,-1.8367628213771068,0.47197598627485315
41.44,1.2313852679273405,62.046481536140426,-1.8384300890107137,0.4767329166809539
41.480000000000004,1.2472522787862328,62.104345497000395,-1.8400973566443206,0.4815188032936756
41.52,1.2632157422561172,62.16218292289441,-1.8417646242779275,0.48633375115796307
41.56,1.279275613962066,62.21999365304711,-1.8434318919115344,0.49117786398598196
41.6,1.2954318492611574,62.27777752675735,-1.8450991595451414,0.49605124411205453
41.64,1.3116844032426,62.33553438339862,-1.8467664271787483,0.5009539924469324
41.68,1.3280332307278577,62.393264062419526,-1.8484336948123552,0.5058862084314081
41.72,1.3444782862707751,62.450966403344225,-1.8501009624459621,0.5108479899892682
41.76,1.3610195241577039,62.508641245772864,-1.851768230079569,0.5158394334795913
41.800000000000004,1.3776568984076298,62.56628842938202,-1.853435497713176,0.5208606336483944
41.84,1.3943903627723009,62.62390779392517,-1.8551027653467829,0.525911683579632
41.88,1.4112198707363555,62.681499179233114,-1.8567700329803898,0.5309926746455526
41.92,1.4281453755174518,62.73906242521443,-1.8584373006139967,0.5361036964564182
41.96,1.4451668300663982,62.79659737185591,-1.8601045682476036,0.5412448368095937
42.0,1.4622841870672834,62.854103859223024,-1.8617718358812105,0.5464161816380109
42.04,1.4794973989376083,62.91158172746035,-1.8634391035148175,0.5516178149580169
42.08,1.4968064178284186,62.969030816792014,-1.8651063711484244,0.5568498188166129
42.12,1.5142111956244375,63.026450967522145,-1.8667736387820313,0.5621122732380938
42.160000000000004,1.531711683944199,63.08384202003532,-1.8684409064156382,0.5674052561700968
42.2,1.5493078341401834,63.141203814796995,-1.8701081740492451,0.5727288434290704
42.24,1.5669995972989512,63.198536192353956,-1.871775441682852,0.5780831086451731
42.28,1.5847869242412806,63.25583899333477,-1.873442709316459,0.5834681232066158
42.32,1.6026697655223032,63.313112058450216,-1.8751099769500659,0.5888839562034585
42.36,1.6206480714316416,63.37035522849373,-1.8767772445836728,0.5943306743708751
42.4,1.6387217919935477,63.42756834434184,-1.8784445122172797,0.5998083420319016
42.44,1.6568908769670414,63.48475124695465,-1.8801117798508866,0.6053170210396809
42.480000000000004,1.6751552758460508,63.54190377737622,-1.8817790474844935,0.6108567707192214
42.52,1.693514937859552,63.59902577673505,-1.8834463151181005,0.6164276478086859
42.56,1.7119698119717106,63.6561170862445,-1.8851135827517074,0.6220297064002276
42.6,1.7305198468820233,63.71317754720326,-1.8867808503853143,0.6276629978803934
42.64,1.7491649910254607,63.770207000995754,-1.8884481180189212,0.633327570870112
42.68,1.7679051925726108,63.82720528909261,-1.8901153856525281,0.6390234711642891
42.72,1.7867403994298225,63.884172253051084,-1.891782653286135,0.6447507416710294
42.76,1.8056705592393512,63.941107734515505,-1.893449920919742,0.6505094223505092
42.800000000000004,1.8246956193795034,63.998011575217724,-1.8951171885533489,0.6562995501535221
42.84,1.843815526964784,64.05488361697753,-1.8967844561869558,0.6621211589597221
42.88,1.8630302288460423,64.11172370170314,-1.8984517238205627,0.66797427951559
42.92,1.8823396716106207,64.16853167139158,-1.9001189914541696,0.6738589393721486
42.96,1.9017438015825023,64.22530736812912,-1.9017862590877765,0.6797751628224556
43.0,1.9212425648224611,64.2820506340918,-1.9034535267213835,0.685722970838901
43.04,1.9408359071282109,64.33876131154578,-1.9051207943549904,0.6917023810103385
43.08,1.9605237740345565,64.39543924284781,-1.9067880619885973,0.6977134074790841
43.12,1.980306110813545,64.45208427044568,-1.9084553296222042,0.7037560608778088
43.160000000000004,2.000182862474618,64.50869623687862,-1.9101225972558111,0.7098303482663635
43.2,2.020153973764765,64.56527498477777,-1.911789864889418,0.7159362730685649
43.24,2.040219389168675,64.62182035686664,-1.913457132523025,0.7220738350089807
43.28,2.060379052908894,64.67833219596147,-1.9151244001566319,0.7282430300497482
43.32,2.080632908945977,64.73481034497176,-1.9167916677902388,0.734443850327464
43.36,2.100980900978646,64.79125464690064,-1.9184589354238457,0.7406762840901819
43.4,2.121422972443945,64.84766494484532,-1.9201262030574526,0.7469403156345604
43.44,2.1419590665173973,64.90404108199755,-1.9217934706910595,0.7532359252431962
43.480000000000004,2.162589126113165,64.96038290164401,-1.9234607383246665,0.7595630891221885
43.52,2.1833130938842062,65.01669024716682,-1.9251280059582734,0.7659217793389751
43.56,2.204130912222435,65.07296296204389,-1.9267952735918803,0.7723119637604822
43.6,2.2250425232588813,65.12920088984943,-1.9284625412254872,0.7787336059916343
43.64,2.246047868863852,65.18540387425432,-1.9301298088590941,0.7851866653142692
43.68,2.267146890647092,65.24157175902658,-1.931797076492701,0.7916710966265023
43.72,2.2883395299579474,65.29770438803182,-1.933464344126308,0.7981868503825907
43.76,2.309625727885529,65.35380160523364,-1.9351316117599149,0.8047338725333436
43.800000000000004,2.331005425258873,65.40986325469407,-1.9367988793935218,0.8113121044671273
43.84,2.35247856264711,65.46588918057402,-1.9384661470271287,0.8179214829515172
43.88,2.374045080359626,65.52187922713371,-1.9401334146607356,0.8245619400756461
43.92,2.395704918446231,65.57783323873308,-1.9418006822943426,0.8312334031933013
43.96,2.4174580166973247,65.63375105983225,-1.9434679499279495,0.8379357948668231
44.0,2.4393043146440645,65.68963253499193,-1.9451352175615564,0.8446690328118577
44.04,2.461243751558532,65.74547750887389,-1.9468024851951633,0.8514330298430196
44.08,2.483276266453904,65.80128582624133,-1.9484697528287702,0.8582276938205176
44.12,2.50540179808462,65.85705733195937,-1.9501370204623771,0.8650529275978005
44.160000000000004,2.527620284946554,65.91279187099546,-1.951804288095984,0.8719086289702788
44.2,2.549931665277185,65.9684892884198,-1.953471555729591,0.8787946906251781
44.24,2.5723358770557674,66.0241494294058,-1.9551388233631979,0.8857110000925836
44.28,2.594832858003506,66.07977213923044,-1.9568060909968048,0.8926574396977316
44.32,2.617422545583726,66.13535726327481,-1.9584733586304117,0.899633886514607
44.36,2.6401048770020505,66.19090464702445,-1.9601406262640186,0.9066402123209061
44.4,2.6628797892065714,66.2464141360698,-1.9618078938976256,0.9136762835544225
44.44,2.6857472188880274,66.30188557610667,-1.9634751615312325,0.9207419612709162
44.480000000000004,2.708707102479978,66.35731881293661,-1.9651424291648394,0.9278371011035245
44.52,2.731759376158981,66.41271369246738,-1.9668096967984463,0.934961553223775
44.56,2.7549039758447713,66.46807006071336,-1.9684769644320532,0.9421151623042607
44.6,2.7781408372004366,66.52338776379598,-1.9701442320656601,0.9492977674830347
44.64,2.801469895632598,66.57866664794417,-1.971811499699267,0.9565092023297865
44.68,2.8248910862915886,66.63390655949475,-1.973478767332874,0.9637492948138581
44.72,2.8484043440716342,66.68910734489286,-1.975146034966481,0.9710178672741583
44.76,2.8720096036110343,66.74426885069245,-1.9768133026000878,0.978314736391036
44.800000000000004,2.8957067992923435,66.79939092355662,-1.9784805702336947,0.9856397131601689
44.84,2.919495865242554,66.85447341025808,-1.9801478378673016,0.9929926028685262
44.88,2.943376735333279,66.9095161576796,-1.9818151055009086,1.0003732050724639
44.92,2.9673493431809366,66.96451901281443,-1.9834823731345155,1.0077813135780067
44.96,2.9914136221469336,67.01948182276668,-1.9851496407681224,1.0152167164233763
45.0,3.0155695053378513,67.07440443475178,-1.9868169084017293,1.022679195863817
45.04,3.0398169256056313,67.12928669609694,-1.9884841760353362,1.0301685283587767
45.08,3.064155815547762,67.18412845424149,-1.9901514436689431,1.0376844845614934
45.12,3.088586107507467,67.23892955673736,-1.99181871130255,1.0452268293110423
45.160000000000004,3.1131077335738917,67.29368985124952,-1.993485978936157,1.0527953216268913
45.2,3.1377206255822925,67.34840918555636,-1.995153246569764,1.0603897147060177
45.24,3.1624247151142266,67.40308740755012,-1.9968205142033708,1.0680097559226325
45.28,3.187219933497743,67.45772436523733,-1.9984877818369777,1.0756551868305588
45.32,3.212106211807571,67.51231990673922,-2.0001550494705844,1.0833257431683117
45.36,3.2370834808653144,67.56687388029218,-2.001822317104191,1.0910211548669202
45.4,3.262151671239642,67.62138613424811,-2.003489584737798,1.0987411460605363
45.44,3.2873107132464816,67.6758565170749,-2.0051568523714045,1.106485435099868
45.480000000000004,3.3125605369492135,67.73028487735685,-2.006824120005011,1.1142537345684773
45.52,3.3379010721588647,67.78467106379503,-2.008491387638618,1.1220457513019761
45.56,3.363332248434304,67.83901492520778,-2.0101586552722246,1.1298611864101569
45.6,3.388853995082438,67.89331631053106,-2.0118259229058313,1.1376997353020872
45.64,3.414466241158407,67.94757506881895,-2.013493190539438,1.1455610877141984
45.68,3.440168915465784,68.00179104924399,-2.0151604581730447,1.1534449277413965
45.72,3.46596194655677,68.05596410109766,-2.0168277258066514,1.1613509338712171
45.76,3.4918452627323946,68.11009407379073,-2.018494993440258,1.1692787790210486
45.800000000000004,3.5178187920427146,68.16418081685376,-2.0201622610738648,1.1772281305784413
45.84,3.543882462287014,68.21822417993745,-2.0218295287074715,1.1851986504445202
45.88,3.570036201014005,68.27222401281313,-2.023496796341078,1.1931899950805138
45.92,3.5962799355220287,68.32618016537307,-2.025164063974685,1.20120181555741
45.96,3.622613592859258,68.38009248763103,-2.0268313316082915,1.209233757608748
46.0,3.6490370998239,68.43396082972255,-2.0284985992418982,1.2172854616865494
46.04,3.6755503829644,68.48778504190547,-2.030165866875505,1.2253565630203918
46.08,3.702153368579644,68.54156497456027,-2.0318331345091116,1.2334466916796218
46.12,3.7288459827191662,68.59530047819054,-2.0335004021427183,1.241555472638705
46.160000000000004,3.7556281511833522,68.64899140342335,-2.035167669776325,1.249682525845702
46.2,3.7824997995236465,68.70263760100971,-2.0368349374099317,1.257827466293864
46.24,3.809460853042759,68.75623892182496,-2.0385022050435384,1.2659899040963278
46.28,3.8365112367948737,68.80979521686918,-2.040169472677145,1.2741694445638985
46.32,3.8636508755858547,68.8633063372676,-2.041836740310752,1.2823656882858931
46.36,3.8908796939734573,68.91677213427106,-2.0435040079443585,1.2905782312140257
46.4,3.9181976162675376,68.97019245925635,-2.045171275577965,1.2988066647493015
46.44,3.9456045665302617,69.0235671637267,-2.046838543211572,1.3070505758318927
46.480000000000004,3.973100468576318,69.07689609931211,-2.0485058108451786,1.3153095470339573
46.52,4.000685245973128,69.13017911776986,-2.0501730784787853,1.3235831566553669
46.56,4.028358822041059,69.18341607098482,-2.051840346112392,1.331870978822297
46.6,4.056121119853639,69.23660681096995,-2.0535076137459987,1.3401725835886398
46.64,4.083972062237767,69.28975118986665,-2.0551748813796054,1.3484875370401863
46.68,4.1119115717739305,69.3428490599452,-2.056842149013212,1.3568154014015295
46.72,4.139939570796419,69.39590027360516,-2.0585094166468187,1.3651557351456314
46.76,4.168055981393542,69.4489046833758,-2.0601766842804254,1.3735080931059955
46.800000000000004,4.196260725407844,69.50186214191648,-2.061843951914032,1.381872026591384
46.84,4.22455372443632,69.55477250201707,-2.063511219547639,1.3902470835030136
46.88,4.252934899830637,69.60763561659839,-2.0651784871812455,1.3986328084541624
46.92,4.281404172697353,69.66045133871255,-2.066845754814852,1.4070287428921162
46.96,4.309961463898129,69.71321952154344,-2.068513022448459,1.4154344252223803
47.0,4.33860669404996,69.76594001840708,-2.0701802900820656,1.4238493909350787
47.04,4.367339783525387,69.81861268275205,-2.0718475577156723,1.4322731727334626
47.08,4.396160652452721,69.87123736815988,-2.073514825349279,1.4407053006644426
47.12,4.425069220716267,69.9238139283455,-2.0751820929828857,1.4491453022510603
47.160000000000004,4.454065407956545,69.9763422171576,-2.0768493606164924,1.457592702626812
47.2,4.483149133570512,70.02882208857903,-2.078516628250099,1.4660470246717323
47.24,4.512320316711788,70.08125339672729,-2.080183895883706,1.4745077891501444
47.28,4.541578876290881,70.13363599585483,-2.0818511635173125,1.4829745148499838
47.32,4.5709247309754115,70.1859697403495,-2.083518431150919,1.4914467187235956
47.36,4.600357799190339,70.238254484735,-2.085185698784526,1.4999239160299067
47.4,4.629877999118186,70.29049008367116,-2.0868529664181326,1.508405620477872
47.44,4.659485248699272,70.3426763919545,-2.0885202340517393,1.5168913443710899
47.480000000000004,4.689179465631934,70.3948132645185,-2.090187501685346,1.5253805987534848
47.52,4.718960567372761,70.44690055643412,-2.0918547693189526,1.5338728935559471
47.56,4.748828471136822,70.49893812291009,-2.0935220369525593,1.5423677377438265
47.6,4.778783093897891,70.55092581929338,-2.095189304586166,1.5508646394651653
47.64,4.8088243523886876,70.60286350106962,-2.0968565722197727,1.5593631061995663
47.68,4.8389521631011,70.65475102386343,-2.0985238398533794,1.5678626449075823
47.72,4.869166442286421,70.70658824343886,-2.100191107486986,1.5763627621805147
47.76,4.899467105955579,70.75837501569981,-2.101858375120593,1.584862964390511
47.800000000000004,4.929854069879375,70.81011119669043,-2.1035256427541995,1.593362757840847
47.84,4.960327249588712,70.86179664259546,-2.105192910387806,1.6018616489162818
47.88,4.990886560374832,70.91343120974072,-2.106860178021413,1.6103591442333727
47.92,5.021531917289552,70.96501475459341,-2.1085274456550196,1.6188547507906352
47.96,5.052263235145501,71.0165471337626,-2.1101947132886263,1.627347976118438
48.0,5.083080428516354,71.06802820399956,-2.111861980922233,1.6358383284285174
48.04,5.1139834117370695,71.11945782219823,-2.1135292485558397,1.6443253167630039
48.08,5.144972098904132,71.17083584539553,-2.1151965161894464,1.652808451142843
48.120000000000005,5.1760464038757865,71.22216213077182,-2.116863783823053,1.661287242715506
48.160000000000004,5.207206240272279,71.27343653565129,-2.1185310514566598,1.6697612039018797
48.2,5.238451521476096,71.32465891750233,-2.1201983190902665,1.6782298485422211
48.24,5.269782160632208,71.37582913393797,-2.121865586723873,1.6866926920410812
48.28,5.301198070648309,71.42694704271621,-2.12353285435748,1.6951492515110795
48.32,5.332699164195057,71.47801250174048,-2.1252001219910865,1.7035990459154364
48.36,5.364285353706321,71.52902536906,-2.1268673896246932,1.7120415962091522
48.4,5.395956551379419,71.57998550287017,-2.1285346572583,1.7204764254787381
48.44,5.427712669175368,71.63089276151302,-2.1302019248919066,1.7289030590803975
48.480000000000004,5.459553618819123,71.68174700347753,-2.1318691925255133,1.7373210247765625
48.52,5.491479311799826,71.73254808740003,-2.13353646015912,1.7457298528706902
48.56,5.523489659371052,71.78329587206468,-2.1352037277927267,1.754129076340228
48.6,5.555584572551052,71.83399021640375,-2.1368709954263334,1.7625182309676575
48.64,5.587763962123008,71.88463097949808,-2.13853826305994,1.7708968554695301
48.68,5.6200277386352715,71.93521802057747,-2.140205530693547,1.7792644916234106
48.72,5.652375812401619,71.98575119902101,-2.1418727983271535,1.7876206843926468
48.76,5.684808093501499,72.03623037435756,-2.14354006596076,1.7959649820488859
48.800000000000004,5.717324491780283,72.08665540626608,-2.145207333594367,1.8042969362922632
48.84,5.749924916849512,72.13702615457603,-2.1468746012279736,1.8126161023691882
48.88,5.782609278087154,72.1873424792678,-2.1485418688615803,1.8209220391876615
48.92,5.815377484637851,72.23760424047302,-2.150209136495187,1.8292143094300524
48.96,5.8482294454131765,72.28781129847502,-2.1518764041287937,1.8374924796632761
49.0,5.881165069091881,72.3379635137092,-2.1535436717624004,1.8457561204463109
49.04,5.914184264120154,72.38806074676337,-2.155210939396007,1.8540048064349954
49.08,5.947286938711873,72.43810285837824,-2.1568782070296137,1.8622381164840562
49.120000000000005,5.980473000848862,72.48808970944769,-2.1585454746632204,1.8704556337463134
49.160000000000004,6.013742358281146,72.53802116101924,-2.160212742296827,1.8786569457690174
49.2,6.047094918527206,72.58789707429442,-2.161880009930434,1.886841644587276
49.24,6.080530588874238,72.63771731062911,-2.1635472775640405,1.895009326814529
49.28,6.1140492763784104,72.68748173153399,-2.1652145451976472,1.9031595937300356
49.32,6.147650887865122,72.73719019867488,-2.166881812831254,1.9112920513633425
49.36,6.1813353299292615,72.78684257387313,-2.1685490804648606,1.9194063105757007
49.4,6.215102508935466,72.83643871910603,-2.1702163480984673,1.9275019871384078
49.44,6.2489523310183825,72.88597849650718,-2.171883615732074,1.935578701808052
49.480000000000004,6.282884702082928,72.93546176836685,-2.1735508833656807,1.9436360803986379
49.52,6.316899527804551,72.9848883971324,-2.1752181509992874,1.9516737538505813
49.56,6.350996713629496,73.03425824540864,-2.176885418632894,1.959691358296556
49.6,6.385176164775063,73.08357117595821,-2.178552686266501,1.9676885351241884
49.64,6.4194377862298735,73.132827051702,-2.1802199539001075,1.9756649310355907
49.68,6.453781482754131,73.18202573571945,-2.181887221533714,1.983620198103732
49.72,6.4882071588798915,73.23116709124902,-2.183554489167321,1.9915539938256472
49.76,6.522714718911324,73.28025098168852,-2.1852217568009276,1.999465981172488
49.800000000000004,6.557304066924979,73.3292772705955,-2.1868890244345343,2.0073558286364217
49.84,6.591975106770052,73.37824582168761,-2.188556292068141,2.015223210274389
49.88,6.626727742068657,73.42715649884303,-2.1902235597017476,2.023067805748735
49.92,6.661561876216088,73.47600916610081,-2.1918908273353543,2.030889300364722
49.96,6.69647741238109,73.52480368766123,-2.193558094968961,2.0386873851049545
50.0,6.731474253506129,73.57353992788623,-2.1952253626025677,2.0464617566607246
50.04,6.7665523023076615,73.62221775129974,-2.1968926302361744,2.054212117460313
50.08,6.801711461276403,73.6708370225881,-2.198559897869781,2.061938175694263
50.120000000000005,6.836951632677601,73.71939760660038,-2.200227165503388,2.069639645337662
